row_number,visitor_id,search_timestamp,category,pro_user_id,num_reviews,avg_rating,pro_last_active_time_before_search,cost_estimate_cents,result_position,service_page_viewed
14160,341769404190302000,2018-10-30 15:56:45.543 UTC,House Cleaning,335124946216108000,4,5,2018-10-22 22:40:16.293 UTC,8500,7,TRUE
14186,341969699250053000,2018-11-01 23:35:00.299 UTC,House Cleaning,335124946216108000,4,5,2018-10-22 22:40:16.293 UTC,10200,9,FALSE
15280,341141349744803000,2018-10-23 09:29:11.011 UTC,House Cleaning,335124946216108000,4,5,2018-10-22 22:40:16.293 UTC,7000,7,FALSE
17499,341520175274352000,2018-10-27 18:42:56.5 UTC,House Cleaning,335124946216108000,4,5,2018-10-22 22:40:16.293 UTC,6700,6,FALSE
19968,343645822327848000,2018-11-21 09:10:23.267 UTC,House Cleaning,335124946216108000,4,5,2018-10-22 22:40:16.293 UTC,7000,6,FALSE
21032,341940101094908000,2018-11-01 15:21:42.107 UTC,House Cleaning,335124946216108000,4,5,2018-10-22 22:40:16.293 UTC,7000,11,FALSE
23058,341683658174881000,2018-10-29 16:07:39.164 UTC,House Cleaning,335124946216108000,4,5,2018-10-22 22:40:16.293 UTC,7000,16,FALSE
25098,342295480748499000,2018-11-05 18:04:41.956 UTC,House Cleaning,335124946216108000,4,5,2018-10-22 22:40:16.293 UTC,7000,8,FALSE
18,339797594897531000,2018-10-07 20:13:15.63 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-06 17:36:10.81 UTC,9000,4,FALSE
293,343105895373455000,2018-11-15 03:11:36.344 UTC,House Cleaning,238922227726427000,4,4.75,2018-11-13 22:41:35.606 UTC,9000,23,FALSE
592,343336598680281000,2018-11-17 19:16:39.696 UTC,House Cleaning,238922227726427000,4,4.75,2018-11-13 22:41:35.606 UTC,9000,17,FALSE
843,340481396539146000,2018-10-15 18:09:57.411 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-13 09:32:55.749 UTC,9000,16,FALSE
1017,340049375089025000,2018-10-10 18:09:36.224 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-06 17:36:10.81 UTC,9000,22,FALSE
2875,339659262936096000,2018-10-06 05:47:43.919 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-05 21:40:23.071 UTC,8100,16,FALSE
4358,341019755194794000,2018-10-21 23:42:35.858 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-21 13:23:52.909 UTC,9000,4,FALSE
4954,340055331670442000,2018-10-10 19:48:53.285 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-06 17:36:10.81 UTC,11400,17,FALSE
5749,342056100995768000,2018-11-02 23:35:02.218 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-31 18:22:56.881 UTC,9000,15,FALSE
7064,341025829008425000,2018-10-22 01:23:49.906 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-21 13:23:52.909 UTC,14500,16,FALSE
8026,340566662621135000,2018-10-16 17:51:03.697 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-13 09:32:55.749 UTC,20000,23,FALSE
8549,344292286313357000,2018-11-28 20:44:47.21 UTC,House Cleaning,238922227726427000,4,4.75,2018-11-27 14:14:03.712 UTC,19200,25,FALSE
11238,341933605677097000,2018-11-01 13:33:26.65 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-31 18:22:56.881 UTC,9000,19,FALSE
12138,341168124162007000,2018-10-23 16:55:24.968 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-21 13:23:52.909 UTC,9000,11,FALSE
12648,339693572472053000,2018-10-06 15:19:33.464 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-05 21:40:23.071 UTC,9000,17,FALSE
13587,339860682524205000,2018-10-08 13:44:43.367 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-06 17:36:10.81 UTC,22500,15,FALSE
13942,343575457825308000,2018-11-20 13:37:38.832 UTC,House Cleaning,238922227726427000,4,4.75,2018-11-13 22:41:35.606 UTC,9000,20,FALSE
16025,340055363804061000,2018-10-10 19:49:24.853 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-06 17:36:10.81 UTC,12400,17,FALSE
16960,339532155225219000,2018-10-04 18:29:16.367 UTC,House Cleaning,238922227726427000,4,4.75,2018-09-23 10:28:17.379 UTC,20700,28,FALSE
17018,341766187100037000,2018-10-30 15:03:08.064 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-27 20:16:44.08 UTC,9000,25,FALSE
17143,344040341477654000,2018-11-25 22:45:42.399 UTC,House Cleaning,238922227726427000,4,4.75,2018-11-24 20:01:08.437 UTC,9000,22,FALSE
19096,340236916989526000,2018-10-12 22:15:17.838 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-06 17:36:10.81 UTC,9000,18,FALSE
19293,339997820538093000,2018-10-10 03:50:21.234 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-06 17:36:10.81 UTC,14000,8,FALSE
21298,342315445519761000,2018-11-05 23:37:26.462 UTC,House Cleaning,238922227726427000,4,4.75,2018-11-03 19:07:47.77 UTC,9000,28,FALSE
22750,343678029035339000,2018-11-21 18:07:09.965 UTC,House Cleaning,238922227726427000,4,4.75,2018-11-20 21:48:47.328 UTC,12100,24,FALSE
23242,342031560682520000,2018-11-02 16:46:01.653 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-31 18:22:56.881 UTC,14500,11,FALSE
23377,343988092283289000,2018-11-25 08:14:53.211 UTC,House Cleaning,238922227726427000,4,4.75,2018-11-24 20:01:08.437 UTC,9000,15,FALSE
23429,339779230848630000,2018-10-07 15:07:11.801 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-06 17:36:10.81 UTC,9000,15,FALSE
23591,340746254667063000,2018-10-18 19:44:15.538 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-16 21:18:35.171 UTC,9000,14,FALSE
23830,342241412717125000,2018-11-05 03:03:33.776 UTC,House Cleaning,238922227726427000,4,4.75,2018-11-03 19:07:47.77 UTC,15400,14,FALSE
24769,343171647386992000,2018-11-15 21:27:28.295 UTC,House Cleaning,238922227726427000,4,4.75,2018-11-13 22:41:35.606 UTC,9000,22,FALSE
25025,340489852022792000,2018-10-15 20:30:52.847 UTC,House Cleaning,238922227726427000,4,4.75,2018-10-13 09:32:55.749 UTC,10800,14,FALSE
1613,341606859125473000,2018-10-28 18:47:39.99 UTC,House Cleaning,238801541714437000,4,5,2018-10-28 15:42:08.63 UTC,5000,2,FALSE
5296,341173023885951000,2018-10-23 18:17:05.025 UTC,House Cleaning,238801541714437000,4,5,2018-10-23 16:02:37.569 UTC,7000,2,TRUE
8340,341634972144427000,2018-10-29 02:36:12.94 UTC,House Cleaning,238801541714437000,4,5,2018-10-29 01:58:38.591 UTC,7000,2,TRUE
16697,341861533839179000,2018-10-31 17:32:14.731 UTC,House Cleaning,238801541714437000,4,5,2018-10-31 12:43:43.03 UTC,5000,1,FALSE
3766,343077177421357000,2018-11-14 19:12:58.339 UTC,House Cleaning,341973838663385000,4,5,2018-11-14 17:47:05.328 UTC,9500,9,FALSE
9996,343066462806876000,2018-11-14 16:14:23.62 UTC,House Cleaning,341973838663385000,4,5,2018-11-14 00:57:53.544 UTC,9500,7,FALSE
19615,343014192502063000,2018-11-14 01:43:13.387 UTC,House Cleaning,341973838663385000,4,5,2018-11-14 00:57:53.544 UTC,12700,17,FALSE
1768,343672935444570000,2018-11-21 16:42:16.254 UTC,House Cleaning,341014635459854000,4,5,2018-11-11 22:16:18.754 UTC,12500,6,FALSE
4103,343372013119356000,2018-11-18 05:06:53.781 UTC,House Cleaning,341014635459854000,4,5,2018-11-11 22:16:18.754 UTC,12500,4,FALSE
14069,343510540597403000,2018-11-19 19:35:41.148 UTC,House Cleaning,341014635459854000,4,5,2018-11-11 22:16:18.754 UTC,12500,6,FALSE
24784,343194019719282000,2018-11-16 03:40:20.455 UTC,House Cleaning,341014635459854000,4,5,2018-11-11 22:16:18.754 UTC,12500,7,FALSE
1066,342311305886793000,2018-11-05 22:28:26.761 UTC,House Cleaning,341110152145952000,4,4.75,2018-11-05 18:05:52.723 UTC,13500,13,FALSE
4083,343017199306309000,2018-11-14 02:33:20.263 UTC,House Cleaning,341110152145952000,4,4.75,2018-11-12 21:40:04.471 UTC,,10,FALSE
6391,342403417379709000,2018-11-07 00:03:38.437 UTC,House Cleaning,341110152145952000,4,4.75,2018-11-06 22:00:25.715 UTC,10900,5,FALSE
7293,342884649368420000,2018-11-12 13:44:10.186 UTC,House Cleaning,341110152145952000,4,4.75,2018-11-09 13:10:30.014 UTC,10900,15,FALSE
15099,342039853338624000,2018-11-02 19:04:14.083 UTC,House Cleaning,341110152145952000,4,4.75,2018-11-02 17:06:07.167 UTC,20000,8,FALSE
16517,342890769192796000,2018-11-12 15:26:10.109 UTC,House Cleaning,341110152145952000,4,4.75,2018-11-12 14:08:11.25 UTC,12500,21,FALSE
22246,341949637816254000,2018-11-01 18:00:38.663 UTC,House Cleaning,341110152145952000,4,4.75,2018-10-31 22:45:13.323 UTC,20000,12,FALSE
23270,342049699265331000,2018-11-02 21:48:20.268 UTC,House Cleaning,341110152145952000,4,4.75,2018-11-02 17:06:07.167 UTC,20000,9,FALSE
9928,344280551924572000,2018-11-28 17:29:12.257 UTC,Local Moving (under 50 miles),341626438230253000,4,5,2018-11-21 01:06:21.314 UTC,6500,2,FALSE
10769,343516293148082000,2018-11-19 21:11:33.425 UTC,Local Moving (under 50 miles),341626438230253000,4,5,2018-11-11 17:26:13.503 UTC,6500,2,FALSE
18510,343569264424206000,2018-11-20 11:54:24.718 UTC,Local Moving (under 50 miles),341626438230253000,4,5,2018-11-11 17:26:13.503 UTC,6500,2,FALSE
19936,343332771292938000,2018-11-17 18:12:51.587 UTC,Local Moving (under 50 miles),341626438230253000,4,5,2018-11-11 17:26:13.503 UTC,6500,2,FALSE
4266,343368678153986000,2018-11-18 04:11:18.942 UTC,House Cleaning,342032783211028000,4,5,2018-11-16 20:02:21.693 UTC,10500,4,FALSE
7321,343445631303884000,2018-11-19 01:33:52.11 UTC,House Cleaning,342032783211028000,4,5,2018-11-16 20:02:21.693 UTC,10500,4,FALSE
12761,343784961106239000,2018-11-22 23:49:22.549 UTC,House Cleaning,342032783211028000,4,5,2018-11-19 22:13:51.101 UTC,17500,2,FALSE
13981,344111112953118000,2018-11-26 18:25:13.921 UTC,House Cleaning,342032783211028000,4,5,2018-11-19 22:13:51.101 UTC,12000,7,FALSE
18855,344154589192003000,2018-11-27 06:29:50.161 UTC,House Cleaning,342032783211028000,4,5,2018-11-26 18:34:55.79 UTC,12000,11,FALSE
18886,344280747591131000,2018-11-28 17:32:28.439 UTC,House Cleaning,342032783211028000,4,5,2018-11-26 18:34:55.79 UTC,12000,14,FALSE
19674,343605108489248000,2018-11-20 21:51:49.326 UTC,House Cleaning,342032783211028000,4,5,2018-11-19 22:13:51.101 UTC,12000,11,FALSE
23328,343592605787865000,2018-11-20 18:23:26.669 UTC,House Cleaning,342032783211028000,4,5,2018-11-19 22:13:51.101 UTC,12000,12,FALSE
23930,344031727014510000,2018-11-25 20:22:08.102 UTC,House Cleaning,342032783211028000,4,5,2018-11-19 22:13:51.101 UTC,19500,5,FALSE
24822,343581474971934000,2018-11-20 15:17:55.888 UTC,House Cleaning,342032783211028000,4,5,2018-11-19 22:13:51.101 UTC,12000,8,FALSE
289,343105895373455000,2018-11-15 03:11:36.344 UTC,House Cleaning,261703435650663000,4,5,2018-11-14 19:41:58.133 UTC,10000,19,FALSE
590,343336598680281000,2018-11-17 19:16:39.696 UTC,House Cleaning,261703435650663000,4,5,2018-11-14 19:41:58.133 UTC,10000,15,FALSE
2581,343683631564595000,2018-11-21 19:40:32.722 UTC,House Cleaning,261703435650663000,4,5,2018-11-14 19:41:58.133 UTC,10000,23,FALSE
3956,344201180889374000,2018-11-27 19:26:21.865 UTC,House Cleaning,261703435650663000,4,5,2018-11-25 15:14:13.646 UTC,10000,15,FALSE
8017,340566662621135000,2018-10-16 17:51:03.697 UTC,House Cleaning,261703435650663000,4,5,2018-10-04 20:40:44.939 UTC,13500,14,FALSE
8547,344292286313357000,2018-11-28 20:44:47.21 UTC,House Cleaning,261703435650663000,4,5,2018-11-25 15:14:13.646 UTC,15000,23,FALSE
13541,344122191816966000,2018-11-26 21:29:52.664 UTC,House Cleaning,261703435650663000,4,5,2018-11-25 15:14:13.646 UTC,10000,20,FALSE
13946,343575457825308000,2018-11-20 13:37:38.832 UTC,House Cleaning,261703435650663000,4,5,2018-11-14 19:41:58.133 UTC,10000,24,FALSE
15824,344372009916702000,2018-11-29 18:53:31.189 UTC,House Cleaning,261703435650663000,4,5,2018-11-25 15:14:13.646 UTC,14500,26,FALSE
17147,344040341477654000,2018-11-25 22:45:42.399 UTC,House Cleaning,261703435650663000,4,5,2018-11-25 15:14:13.646 UTC,10000,26,FALSE
19251,344194646408552000,2018-11-27 17:37:27.411 UTC,House Cleaning,261703435650663000,4,5,2018-11-25 15:14:13.646 UTC,8000,26,FALSE
21295,342315445519761000,2018-11-05 23:37:26.462 UTC,House Cleaning,261703435650663000,4,5,2018-11-05 01:43:25.456 UTC,10000,25,FALSE
21868,342302050027626000,2018-11-05 19:54:11.051 UTC,House Cleaning,261703435650663000,4,5,2018-11-05 01:43:25.456 UTC,9000,22,FALSE
22745,343678029035339000,2018-11-21 18:07:09.965 UTC,House Cleaning,261703435650663000,4,5,2018-11-14 19:41:58.133 UTC,11300,19,FALSE
23382,343988092283289000,2018-11-25 08:14:53.211 UTC,House Cleaning,261703435650663000,4,5,2018-11-14 19:41:58.133 UTC,10000,20,FALSE
23821,342241412717125000,2018-11-05 03:03:33.776 UTC,House Cleaning,261703435650663000,4,5,2018-11-05 01:43:25.456 UTC,12500,5,FALSE
24765,343171647386992000,2018-11-15 21:27:28.295 UTC,House Cleaning,261703435650663000,4,5,2018-11-14 19:41:58.133 UTC,10000,18,FALSE
2785,341460702201815000,2018-10-27 02:11:42.959 UTC,House Cleaning,312938141735182000,4,5,2018-10-25 15:04:36.778 UTC,9000,9,FALSE
13848,341259404980551000,2018-10-24 18:16:45.895 UTC,House Cleaning,312938141735182000,4,5,2018-10-24 15:08:54.308 UTC,9000,8,FALSE
2658,341698494673871000,2018-10-29 20:14:55.321 UTC,House Cleaning,335889321200189000,4,5,2018-10-24 18:48:57.531 UTC,12000,8,FALSE
9148,342455691865080000,2018-11-07 14:34:52.57 UTC,House Cleaning,335889321200189000,4,5,2018-11-05 19:58:49.648 UTC,12000,4,FALSE
12313,341860082247090000,2018-10-31 17:08:02.928 UTC,House Cleaning,335889321200189000,4,5,2018-10-24 18:48:57.531 UTC,12000,5,FALSE
18388,339867645590806000,2018-10-08 15:40:46.268 UTC,House Cleaning,335889321200189000,4,5,2018-10-08 15:37:52.379 UTC,34000,7,FALSE
21767,339865519445966000,2018-10-08 15:05:20.225 UTC,House Cleaning,337213813657378000,4,5,2018-10-08 14:44:44.968 UTC,17500,4,FALSE
3880,341343665106223000,2018-10-25 17:41:05.922 UTC,House Cleaning,338318417980432000,4,4.75,2018-10-24 22:05:07.867 UTC,10100,6,FALSE
5732,341897550138523000,2018-11-01 03:32:30.887 UTC,House Cleaning,338318417980432000,4,4.75,2018-10-30 23:09:41.853 UTC,10100,2,FALSE
6763,342557200250486000,2018-11-08 18:46:41.095 UTC,House Cleaning,338318417980432000,4,4.75,2018-11-08 17:44:19.949 UTC,10100,2,FALSE
13663,341441894423388000,2018-10-26 20:58:15.456 UTC,House Cleaning,338318417980432000,4,4.75,2018-10-24 22:05:07.867 UTC,10100,6,FALSE
13681,341786679885095000,2018-10-30 20:44:40.682 UTC,House Cleaning,338318417980432000,4,4.75,2018-10-30 19:56:06.122 UTC,10100,3,FALSE
16728,342482225577541000,2018-11-07 21:57:06.514 UTC,House Cleaning,338318417980432000,4,4.75,2018-11-07 21:42:07.258 UTC,10100,2,FALSE
16731,342489882940186000,2018-11-08 00:04:43.844 UTC,House Cleaning,338318417980432000,4,4.75,2018-11-07 21:42:07.258 UTC,10100,1,TRUE
11589,341286789673951000,2018-10-25 01:53:10.614 UTC,House Cleaning,336497427776422000,4,4,2018-10-24 13:27:02.053 UTC,7000,11,FALSE
18952,340678898741960000,2018-10-18 01:01:39.657 UTC,House Cleaning,336497427776422000,4,4,2018-10-16 11:32:12.68 UTC,7000,8,FALSE
22451,340550465182122000,2018-10-16 13:21:05.889 UTC,House Cleaning,336497427776422000,4,4,2018-10-16 11:32:12.68 UTC,,14,FALSE
1614,341606859125473000,2018-10-28 18:47:39.99 UTC,House Cleaning,339449093956780000,4,5,2018-10-27 23:09:37.79 UTC,7500,3,FALSE
8341,341634972144427000,2018-10-29 02:36:12.94 UTC,House Cleaning,339449093956780000,4,5,2018-10-28 21:15:28.609 UTC,9500,3,FALSE
16701,341861533839179000,2018-10-31 17:32:14.731 UTC,House Cleaning,339449093956780000,4,5,2018-10-29 16:47:37.709 UTC,7500,5,FALSE
18171,343106088877523000,2018-11-15 03:14:49.505 UTC,House Cleaning,338973349250359000,4,5,2018-10-30 19:21:38.292 UTC,,9,FALSE
22708,343109407642271000,2018-11-15 04:10:08.347 UTC,House Cleaning,338973349250359000,4,5,2018-10-30 19:21:38.292 UTC,,8,FALSE
24563,343112923367202000,2018-11-15 05:08:44.047 UTC,House Cleaning,338973349250359000,4,5,2018-10-30 19:21:38.292 UTC,,11,FALSE
3443,339370374259499000,2018-10-02 21:32:55.143 UTC,House Cleaning,337112238976360000,4,5,2018-10-01 04:50:55.659 UTC,200,5,FALSE
23160,339457514862231000,2018-10-03 21:45:15.654 UTC,House Cleaning,337226833221410000,4,4,2018-10-03 19:05:35.168 UTC,9000,6,TRUE
3070,340629294624014000,2018-10-17 11:14:55.542 UTC,House Cleaning,337174813685145000,4,4,2018-10-16 18:23:37.359 UTC,7200,24,FALSE
5874,340550390356787000,2018-10-16 13:19:51.5 UTC,House Cleaning,337174813685145000,4,4,2018-10-15 23:41:57.007 UTC,13800,5,FALSE
7013,340654335849726000,2018-10-17 18:12:16.75 UTC,House Cleaning,337174813685145000,4,4,2018-10-16 18:23:37.359 UTC,7200,11,FALSE
8161,340587630074429000,2018-10-16 23:40:30.924 UTC,House Cleaning,337174813685145000,4,4,2018-10-16 18:23:37.359 UTC,7200,12,FALSE
14297,339392879348629000,2018-10-03 03:48:00.085 UTC,House Cleaning,337840627317366000,4,5,2018-10-03 01:44:18.675 UTC,16000,5,FALSE
5323,342881947195244000,2018-11-12 12:59:08.001 UTC,House Cleaning,339291684688724000,4,5,2018-11-07 22:25:57.963 UTC,9900,9,FALSE
11116,342982187757559000,2018-11-13 16:49:48.566 UTC,House Cleaning,339291684688724000,4,5,2018-11-13 15:36:35.396 UTC,9900,15,FALSE
22230,341347887266988000,2018-10-25 18:51:28.018 UTC,House Cleaning,339370282708205000,4,4.75,2018-10-25 17:51:21.318 UTC,7800,1,TRUE
24011,341071153475403000,2018-10-22 13:59:14.099 UTC,House Cleaning,339370282708205000,4,4.75,2018-10-16 20:36:07.903 UTC,15500,5,FALSE
12805,344142189241475000,2018-11-27 03:03:09.969 UTC,House Cleaning,338498905931219000,4,3,2018-11-26 19:47:29.623 UTC,8500,17,FALSE
17836,344115508331765000,2018-11-26 19:38:29.025 UTC,House Cleaning,338498905931219000,4,3,2018-11-26 18:29:02.224 UTC,12000,6,FALSE
25211,344119854690066000,2018-11-26 20:50:55.379 UTC,House Cleaning,338498905931219000,4,3,2018-11-26 19:47:29.623 UTC,8500,9,FALSE
6735,342278029301670000,2018-11-05 13:13:50.271 UTC,House Cleaning,336239145935741000,4,2.75,2018-11-05 00:08:37.464 UTC,12500,19,FALSE
13731,342298068458741000,2018-11-05 18:47:49.384 UTC,House Cleaning,336239145935741000,4,2.75,2018-11-05 00:08:37.464 UTC,6000,12,FALSE
21846,342283942294733000,2018-11-05 14:52:23.044 UTC,House Cleaning,336239145935741000,4,2.75,2018-11-05 00:08:37.464 UTC,6000,5,FALSE
5020,341858313287876000,2018-10-31 16:38:34.452 UTC,House Cleaning,338802219800436000,4,5,2018-10-31 15:54:17.941 UTC,10500,13,FALSE
5878,341252646328131000,2018-10-24 16:24:06.874 UTC,House Cleaning,338802219800436000,4,5,2018-10-24 06:42:05.348 UTC,15000,4,FALSE
16715,341861533839179000,2018-10-31 17:32:14.731 UTC,House Cleaning,338802219800436000,4,5,2018-10-31 15:54:17.941 UTC,10500,19,FALSE
14893,342823786174431000,2018-11-11 20:49:47.081 UTC,House Cleaning,335312926564262000,4,5,2018-11-10 16:23:50.38 UTC,10000,3,FALSE
16216,342731957456445000,2018-11-10 19:19:18.288 UTC,House Cleaning,335312926564262000,4,5,2018-11-10 16:23:50.38 UTC,10000,7,FALSE
16398,342728991222194000,2018-11-10 18:29:52.095 UTC,House Cleaning,335312926564262000,4,5,2018-11-10 16:23:50.38 UTC,10000,9,TRUE
24569,343402888560705000,2018-11-18 13:41:29.403 UTC,House Cleaning,335312926564262000,4,5,2018-11-17 18:21:20.094 UTC,10000,5,FALSE
10804,340332456814329000,2018-10-14 00:47:37.523 UTC,House Cleaning,339533039493685000,4,5,2018-10-13 18:44:58.164 UTC,8000,3,FALSE
3531,340038232981872000,2018-10-10 15:03:53.588 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-10 14:30:12.719 UTC,16000,5,FALSE
5277,340676789003722000,2018-10-18 00:26:29.68 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-17 17:15:55.761 UTC,36000,11,FALSE
5535,340498405769707000,2018-10-15 22:53:26.501 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-15 00:18:09.115 UTC,16000,25,FALSE
6050,340235010484281000,2018-10-12 21:43:31.058 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-12 18:16:31.979 UTC,27000,2,FALSE
6234,340768330132283000,2018-10-19 01:52:10.762 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-19 00:17:03.325 UTC,24000,7,FALSE
6653,340411843953508000,2018-10-14 22:50:44.628 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-14 19:31:16.518 UTC,16000,9,FALSE
7432,341035162213785000,2018-10-22 03:59:22.764 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-22 03:36:39.717 UTC,16000,1,FALSE
8480,340417419272642000,2018-10-15 00:23:39.958 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-15 00:18:09.115 UTC,18000,3,FALSE
8622,340515217303126000,2018-10-16 03:33:38.077 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-15 00:18:09.115 UTC,16000,23,FALSE
11011,340924080777027000,2018-10-20 21:08:01.261 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-20 04:26:40.202 UTC,16000,2,FALSE
11389,341209691068088000,2018-10-24 04:28:11.682 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-22 13:54:23.861 UTC,16000,6,FALSE
11913,341128078613209000,2018-10-23 05:47:59.185 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-22 13:54:23.861 UTC,16000,8,FALSE
14865,341165581109821000,2018-10-23 16:13:01.838 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-22 13:54:23.861 UTC,16000,9,FALSE
15231,340037164382855000,2018-10-10 14:46:05.016 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-10 14:30:12.719 UTC,16000,4,FALSE
15470,340922358396281000,2018-10-20 20:39:19.118 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-20 04:26:40.202 UTC,16000,11,FALSE
16983,340178368562864000,2018-10-12 05:59:29.251 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-11 23:46:33.52 UTC,16000,13,FALSE
17934,340739343579660000,2018-10-18 17:49:04.244 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-17 17:15:55.761 UTC,19800,12,FALSE
19113,340439163240857000,2018-10-15 06:26:03.871 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-15 00:18:09.115 UTC,16000,5,FALSE
20645,341077330525708000,2018-10-22 15:42:11.18 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-22 13:54:23.861 UTC,16000,13,FALSE
21803,341100211824894000,2018-10-22 22:03:32.681 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-22 13:54:23.861 UTC,16000,18,FALSE
24276,340771659525611000,2018-10-19 02:47:40.21 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-19 00:17:03.325 UTC,14800,13,FALSE
24633,340137128656715000,2018-10-11 18:32:10.126 UTC,House Cleaning,338840739360719000,4,4.75,2018-10-11 15:52:11.876 UTC,16000,17,FALSE
9627,340514460014797000,2018-10-16 03:21:00.525 UTC,House Cleaning,337906564513972000,4,5,2018-10-04 23:16:15.377 UTC,12000,1,TRUE
18655,344104651926126000,2018-11-26 16:37:32.632 UTC,Local Moving (under 50 miles),339424716605669000,4,5,2018-11-26 15:59:51.166 UTC,,5,TRUE
19279,339865570707013000,2018-10-08 15:06:11.556 UTC,House Cleaning,339691851075600000,4,5,2018-10-06 21:39:11.062 UTC,8000,4,FALSE
18447,342162860473458000,2018-11-04 05:14:21.233 UTC,House Cleaning,340069711764832000,4,5,2018-10-29 03:18:47.903 UTC,7500,1,FALSE
408,343001026975645000,2018-11-13 22:03:47.608 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-13 17:52:55.581 UTC,12000,7,FALSE
1892,343198714387390000,2018-11-16 04:58:34.988 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-15 20:06:29.691 UTC,12000,9,FALSE
2500,343007167564013000,2018-11-13 23:46:08.197 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-13 17:52:55.581 UTC,12000,3,FALSE
2507,343082928608895000,2018-11-14 20:48:49.146 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-14 06:16:49.198 UTC,12000,7,FALSE
2558,343646979262758000,2018-11-21 09:29:39.891 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-21 06:14:44.062 UTC,7900,6,FALSE
2615,344123821422739000,2018-11-26 21:57:02.398 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-26 15:52:05.791 UTC,7900,8,FALSE
4129,343560563135463000,2018-11-20 09:29:23.746 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-19 01:04:53.4 UTC,12000,7,FALSE
4138,343944338523250000,2018-11-24 20:05:39.118 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-24 00:45:17.24 UTC,7900,1,FALSE
5623,343429229634002000,2018-11-18 21:00:30.829 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-17 19:21:23.82 UTC,12000,3,FALSE
5798,343618600567062000,2018-11-21 01:36:41.189 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-20 20:27:01.522 UTC,7900,2,FALSE
5811,344179088389169000,2018-11-27 13:18:09.052 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-26 15:52:05.791 UTC,7900,6,FALSE
5819,344185351152705000,2018-11-27 15:02:31.706 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-26 15:52:05.791 UTC,7900,6,FALSE
5924,343194243420110000,2018-11-16 03:44:03.997 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-15 20:06:29.691 UTC,12000,6,FALSE
6018,344216274782486000,2018-11-27 23:37:55.4 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-27 22:57:26.801 UTC,7900,3,FALSE
6500,344332171945508000,2018-11-29 07:49:32.682 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-28 18:24:11.665 UTC,13500,4,FALSE
